"Pt-0","true","1962.099455955979","12196.256047542587","608.0487296904706","6225.950928210755"
"Pt-1","true","7717.418242164566","11233.691922699096","3422.3697982995623","21974.603376115534"
"Pt-2","true","7387.043389639383","705.7774735068467","32277.36209616879","20741.54726233051"
"Pt-3","true","1347.2350720920965","2353.6091801936495","27574.97253623414","4235.1639225528825"
"Pt-4","true","4813.4246300918385","6127.396966087144","17331.83435078201","13847.955924257132"
